Time; Serial.print output 
t; x; y; theta
89696688.222000; 1.09; 0.24; -179.68
89709699.584000; 1.09; 0.24; -179.68
89726477.554000; 1.09; 0.24; -179.68
89743395.043000; 1.09; 0.24; -179.68
89759262.071000; 1.09; 0.24; -179.68
89773677.147000; 1.09; 0.24; -179.68
89790626.236000; 1.09; 0.24; -179.68
89805689.122000; 1.09; 0.24; -179.68
89822130.714000; 1.09; 0.24; -179.68
89840010.996000; 1.09; 0.24; -179.68
89853667.603000; 1.09; 0.24; -179.68
89870008.374000; 1.09; 0.24; -179.68
89886823.644000; 1.09; 0.24; -179.68
89902706.056000; 1.09; 0.24; -179.68
89919267.144000; 1.09; 0.24; -179.68
89934789.838000; 1.09; 0.24; -179.68
89951604.795000; 1.09; 0.24; -179.68
89965729.987000; 1.09; 0.24; -179.68
89982197.132000; 1.09; 0.24; -179.68
89999754.387000; 1.09; 0.24; -179.68
90013654.765000; 1.09; 0.24; -179.68
90030753.433000; 1.09; 0.24; -179.68
90047734.399000; 1.09; 0.24; -179.68
90061710.292000; 1.09; 0.24; -179.68
90078607.308000; 1.09; 0.24; -179.68
90093663.818000; 1.09; 0.24; -179.68
90109714.023000; 1.09; 0.24; -179.68
90125883.769000; 1.09; 0.24; -179.68
90143525.625000; 1.09; 0.24; -179.68
90159530.124000; 1.09; 0.24; -179.68
90175520.659000; 1.09; 0.24; -179.68
90189813.025000; 1.09; 0.24; -179.68
90205640.026000; 1.09; 0.24; -179.68
90221771.656000; 1.09; 0.24; -179.68
90239308.987000; 1.09; 0.24; -179.68
90255519.436000; 1.09; 0.24; -179.68
90269688.291000; 1.09; 0.24; -179.68
90286869.695000; 1.09; 0.24; -179.68
90303255.042000; 1.09; 0.24; -179.68
90317891.903000; 1.09; 0.24; -179.68
90334998.150000; 1.09; 0.24; -179.68
90351270.589000; 1.09; 0.24; -179.68
90365762.252000; 1.09; 0.24; -179.68
90382505.714000; 1.09; 0.24; -179.68
90401308.342000; 1.09; 0.24; -179.68
90416037.733000; 1.09; 0.24; -179.68
90431310.615000; 1.09; 0.24; -179.68
90450923.175000; 1.09; 0.24; -179.68
90461749.710000; 1.09; 0.24; -179.68
90479485.050000; 1.09; 0.24; -179.68
90493841.638000; 1.09; 0.24; -179.68
90511525.608000; 1.09; 0.24; -179.68
90526457.239000; 1.09; 0.24; -179.68
90543462.835000; 1.09; 0.24; -179.68
90560079.344000; 1.09; 0.24; -179.68
90574923.965000; 1.09; 0.24; -179.68
90590965.404000; 1.09; 0.24; -179.68
90606809.281000; 1.09; 0.24; -179.68
90621771.155000; 1.09; 0.24; -179.68
90637748.800000; 1.09; 0.24; -179.68
90656270.014000; 1.09; 0.24; -179.68
90670105.227000; 1.09; 0.24; -179.68
90685971.672000; 1.09; 0.24; -179.68
90703509.711000; 1.09; 0.24; -179.68
90717662.590000; 1.09; 0.24; -179.68
90734849.575000; 1.09; 0.24; -179.68
90751364.604000; 1.09; 0.24; -179.68
90765660.985000; 1.09; 0.24; -179.68
90781648.020000; 1.09; 0.24; -179.68
90798508.142000; 1.09; 0.24; -179.68
90815439.134000; 1.09; 0.24; -179.68
90829694.761000; 1.09; 0.24; -179.68
90846121.132000; 1.09; 0.24; -179.68
90862307.654000; 1.09; 0.24; -179.68
90881036.889000; 1.09; 0.24; -179.68
90895422.629000; 1.09; 0.24; -179.68
90909694.966000; 1.09; 0.24; -179.68
90927244.860000; 1.09; 0.24; -179.68
90941663.780000; 1.09; 0.24; -179.68
90957901.968000; 1.09; 0.24; -179.68
90974612.994000; 1.09; 0.24; -179.68
90991555.684000; 1.09; 0.24; -179.68
91005780.981000; 1.09; 0.24; -179.68
91022558.653000; 1.09; 0.24; -179.68
91039620.590000; 1.09; 0.24; -179.68
91053677.067000; 1.09; 0.24; -179.68
91070805.669000; 1.09; 0.24; -179.68
91086757.972000; 1.09; 0.24; -179.68
91101639.036000; 1.09; 0.24; -179.68
91117694.603000; 1.09; 0.24; -179.68
91135503.824000; 1.09; 0.24; -179.68
91149644.570000; 1.09; 0.24; -179.68
91165931.980000; 1.09; 0.24; -179.68
91183228.120000; 1.09; 0.24; -179.68
91199710.195000; 1.09; 0.24; -179.68
91214081.518000; 1.09; 0.24; -179.68
91231281.075000; 1.09; 0.24; -179.68
91245642.266000; 1.09; 0.24; -179.68
91262351.738000; 1.09; 0.24; -179.68
91279197.015000; 1.09; 0.24; -179.68
91293722.048000; 1.09; 0.24; -179.68
91310316.600000; 1.09; 0.24; -179.68
91326880.085000; 1.09; 0.24; -179.68
91341715.133000; 1.09; 0.24; -179.68
91358500.310000; 1.09; 0.24; -179.68
91374764.361000; 1.09; 0.24; -179.68
91392202.466000; 1.09; 0.24; -179.68
91405807.295000; 1.09; 0.24; -179.68
91424099.893000; 1.09; 0.24; -179.68
91438087.522000; 1.09; 0.24; -179.68
91454229.247000; 1.09; 0.24; -179.68
91470129.807000; 1.09; 0.24; -179.68
91487082.471000; 1.09; 0.24; -179.68
91501893.263000; 1.09; 0.24; -179.68
91519610.817000; 1.09; 0.24; -179.68
91533728.829000; 1.09; 0.24; -179.68
91549723.624000; 1.09; 0.24; -179.68
91566061.390000; 1.09; 0.24; -179.68
91583264.120000; 1.09; 0.24; -179.68
91597667.463000; 1.09; 0.24; -179.68
91615448.229000; 1.09; 0.24; -179.68
91629850.731000; 1.09; 0.24; -179.68
91648009.836000; 1.09; 0.24; -179.68
91661836.872000; 1.09; 0.24; -179.68
91679304.967000; 1.09; 0.24; -179.68
91693664.830000; 1.09; 0.24; -179.68
91710750.306000; 1.09; 0.24; -179.68
91726569.875000; 1.09; 0.24; -179.68
91742999.259000; 1.09; 0.24; -179.68
91758807.949000; 1.09; 0.24; -179.68
91775643.291000; 1.09; 0.24; -179.68
91789860.155000; 1.09; 0.24; -179.68
91805889.205000; 1.09; 0.24; -179.68
91822142.366000; 1.09; 0.24; -179.68
91839904.779000; 1.09; 0.24; -179.68
91853667.348000; 1.09; 0.24; -179.68
91869912.195000; 1.09; 0.24; -179.68
91886150.321000; 1.09; 0.24; -179.68
91902204.749000; 1.09; 0.24; -179.68
91918730.895000; 1.09; 0.24; -179.68
91933667.593000; 1.09; 0.24; -179.68
91949737.588000; 1.09; 0.24; -179.68
91966800.459000; 1.09; 0.24; -179.68
91983279.186000; 1.09; 0.24; -179.68
92000529.025000; 1.09; 0.24; -179.68
92015313.586000; 1.09; 0.24; -179.68
92029726.882000; 1.09; 0.24; -179.68
92046034.172000; 1.09; 0.24; -179.68
92063036.752000; 1.09; 0.24; -179.68
92079954.280000; 1.09; 0.24; -179.68
92094165.697000; 1.09; 0.24; -179.68
92110691.001000; 1.09; 0.24; -179.68
92125678.104000; 1.09; 0.24; -179.68
92142601.591000; 1.09; 0.24; -179.68
92159274.351000; 1.09; 0.24; -179.68
92175756.633000; 1.09; 0.24; -179.68
92189674.987000; 1.09; 0.24; -179.68
92205816.990000; 1.09; 0.24; -179.68
92223286.946000; 1.09; 0.24; -179.68
92237659.415000; 1.09; 0.24; -179.68
92255030.363000; 1.09; 0.24; -179.68
92271937.027000; 1.09; 0.24; -179.68
92285763.991000; 1.09; 0.24; -179.68
92301693.208000; 1.09; 0.24; -179.68
92317646.390000; 1.09; 0.24; -179.68
92334887.850000; 1.09; 0.24; -179.68
92349652.684000; 1.09; 0.24; -179.68
92366222.606000; 1.09; 0.24; -179.68
92383218.874000; 1.09; 0.24; -179.68
92412173.371000; 1.09; 0.24; -179.68
92418665.425000; 1.09; 0.24; -179.68
92429763.513000; 1.09; 0.24; -179.68
92447315.558000; 1.09; 0.24; -179.68
92462330.026000; 1.09; 0.24; -179.68
92478008.483000; 1.09; 0.24; -179.68
92494513.634000; 1.09; 0.24; -179.68
92512091.435000; 1.09; 0.24; -179.68
92526012.546000; 1.09; 0.24; -179.68
92541673.369000; 1.09; 0.24; -179.68
92559876.959000; 1.09; 0.24; -179.68
92573927.706000; 1.09; 0.24; -179.68
92591521.998000; 1.09; 0.24; -179.68
92605742.400000; 1.09; 0.24; -179.68
92622441.430000; 1.09; 0.24; -179.68
92638967.418000; 1.09; 0.24; -179.68
92662306.290000; 1.09; 0.24; -179.68
92669620.027000; 1.09; 0.24; -179.68
92685717.087000; 1.09; 0.24; -179.68
92701653.839000; 1.09; 0.24; -179.68
92717890.817000; 1.09; 0.24; -179.68
92734883.711000; 1.09; 0.24; -179.68
92751324.470000; 1.09; 0.24; -179.68
92765652.911000; 1.09; 0.24; -179.68
92781803.724000; 1.09; 0.24; -179.68
92798028.711000; 1.09; 0.24; -179.68
92814410.441000; 1.09; 0.24; -179.68
92829647.757000; 1.09; 0.24; -179.68
92854890.513000; 1.09; 0.24; -179.68
92861683.489000; 1.09; 0.24; -179.68
92877930.327000; 1.09; 0.24; -179.68
92893825.492000; 1.09; 0.24; -179.68
92910509.489000; 1.09; 0.24; -179.68
92927724.403000; 1.09; 0.24; -179.68
92941846.985000; 1.09; 0.24; -179.68
92959011.620000; 1.09; 0.24; -179.68
92975104.602000; 1.09; 0.24; -179.68
92989678.274000; 1.09; 0.24; -179.68
93006206.418000; 1.09; 0.24; -179.68
93022413.446000; 1.09; 0.24; -179.68
93037651.687000; 1.09; 0.24; -179.68
93054077.803000; 1.09; 0.24; -179.68
93070228.353000; 1.09; 0.24; -179.68
93087380.760000; 1.09; 0.24; -179.68
93101691.309000; 1.09; 0.24; -179.68
93118579.015000; 1.09; 0.24; -179.68
93148467.540000; 1.09; 0.24; -179.68
93151369.882000; 1.09; 0.24; -179.68
93168250.652000; 1.09; 0.24; -179.68
93181809.350000; 1.09; 0.24; -179.68
93199601.492000; 1.09; 0.24; -179.68
93213660.177000; 1.09; 0.24; -179.68
93230219.801000; 1.09; 0.24; -179.68
93247854.392000; 1.09; 0.24; -179.68
93261693.010000; 1.09; 0.24; -179.68
93278682.548000; 1.09; 0.24; -179.68
93295698.884000; 1.09; 0.24; -179.68
93309644.975000; 1.09; 0.24; -179.68
93326705.997000; 1.09; 0.24; -179.68
93344353.644000; 1.09; 0.24; -179.68
93358278.458000; 1.09; 0.24; -179.68
93376240.073000; 1.09; 0.24; -179.68
93397835.925000; 1.09; 0.24; -179.68
93407308.529000; 1.09; 0.24; -179.68
93421808.147000; 1.09; 0.24; -179.68
93438791.043000; 1.09; 0.24; -179.68
93453676.524000; 1.09; 0.24; -179.68
93469944.431000; 1.09; 0.24; -179.68
93486932.818000; 1.09; 0.24; -179.68
93502969.725000; 1.09; 0.24; -179.68
93519049.118000; 1.09; 0.24; -179.68
93535096.097000; 1.09; 0.24; -179.68
93551571.090000; 1.09; 0.24; -179.68
93565674.622000; 1.09; 0.24; -179.68
93581704.433000; 1.09; 0.24; -179.68
93598594.398000; 1.09; 0.24; -179.68
93613826.564000; 1.09; 0.24; -179.68
93629663.915000; 1.09; 0.24; -179.68
93645671.416000; 1.09; 0.24; -179.68
93661732.073000; 1.09; 0.24; -179.68
93678497.051000; 1.09; 0.24; -179.68
93693668.532000; 1.09; 0.24; -179.68
93710366.810000; 1.09; 0.24; -179.68
93726269.357000; 1.09; 0.24; -179.68
93743553.702000; 1.09; 0.24; -179.68
93759827.898000; 1.09; 0.24; -179.68
93773683.842000; 1.09; 0.24; -179.68
93790131.461000; 1.09; 0.24; -179.68
93809003.330000; 1.09; 0.24; -179.68
93821735.740000; 1.09; 0.24; -179.68
93838737.900000; 1.09; 0.24; -179.68
93854593.800000; 1.09; 0.24; -179.68
93871853.287000; 1.09; 0.24; -179.02
93885650.260000; 1.09; 0.24; -177.84
93901862.698000; 1.09; 0.24; -176.35
93918859.083000; 1.09; 0.24; -174.81
93933709.321000; 1.09; 0.24; -173.60
93950610.810000; 1.09; 0.24; -171.96
93966829.743000; 1.09; 0.24; -170.51
93983893.091000; 1.09; 0.24; -168.98
93997617.340000; 1.09; 0.24; -167.83
94013686.952000; 1.09; 0.24; -166.31
94030203.952000; 1.09; 0.24; -164.82
94045669.628000; 1.09; 0.24; -163.54
94063158.459000; 1.09; 0.24; -161.91
94077644.442000; 1.09; 0.24; -160.67
94094798.438000; 1.09; 0.24; -159.04
94109677.700000; 1.09; 0.24; -157.79
94125685.512000; 1.09; 0.24; -156.29
94143192.437000; 1.09; 0.24; -154.74
94157723.672000; 1.09; 0.24; -153.53
94174770.596000; 1.09; 0.24; -151.88
94190839.395000; 1.09; 0.24; -150.44
94207692.798000; 1.09; 0.24; -148.97
94221635.298000; 1.09; 0.24; -147.75
94238204.111000; 1.09; 0.24; -146.20
94254633.017000; 1.09; 0.24; -144.73
94269714.114000; 1.09; 0.24; -143.41
94285941.114000; 1.09; 0.24; -141.92
94301909.949000; 1.09; 0.24; -140.49
94317673.424000; 1.09; 0.24; -139.21
94333728.714000; 1.09; 0.24; -137.65
94350743.705000; 1.09; 0.24; -136.11
94365674.491000; 1.09; 0.24; -134.83
94381984.602000; 1.09; 0.24; -133.32
94405666.321000; 1.09; 0.24; -131.76
94427201.297000; 1.09; 0.24; -129.37
94432903.706000; 1.09; 0.24; -128.96
94446347.527000; 1.09; 0.24; -127.56
94462713.043000; 1.09; 0.24; -126.08
94477686.224000; 1.09; 0.24; -124.83
94494189.492000; 1.09; 0.24; -123.26
94510841.099000; 1.09; 0.24; -121.78
94525655.639000; 1.09; 0.24; -120.52
94543255.408000; 1.09; 0.24; -118.88
94557791.823000; 1.09; 0.24; -117.58
94573819.743000; 1.09; 0.24; -116.13
94589664.790000; 1.09; 0.24; -114.84
94607217.562000; 1.09; 0.24; -113.14
94622189.519000; 1.09; 0.24; -111.89
94637800.611000; 1.09; 0.24; -110.40
94654369.081000; 1.09; 0.24; -108.91
94670377.673000; 1.09; 0.24; -107.48
94687597.895000; 1.09; 0.24; -105.95
94703801.196000; 1.09; 0.24; -104.48
94717909.233000; 1.09; 0.24; -103.23
94733658.193000; 1.09; 0.24; -101.90
94749986.863000; 1.09; 0.24; -100.35
94766835.776000; 1.09; 0.24; -98.85
94781746.074000; 1.09; 0.24; -97.60
94797691.310000; 1.09; 0.24; -96.08
94813668.496000; 1.09; 0.24; -94.83
94829940.110000; 1.09; 0.24; -93.19
94846113.076000; 1.09; 0.24; -91.74
94863000.470000; 1.09; 0.24; -90.23
94879227.786000; 1.09; 0.23; -90.00
94893954.309000; 1.09; 0.22; -90.00
94910440.359000; 1.09; 0.21; -90.00
94927233.432000; 1.09; 0.19; -90.00
94941679.744000; 1.09; 0.18; -90.00
94958672.932000; 1.09; 0.17; -90.00
94975030.977000; 1.09; 0.16; -90.00
94989713.826000; 1.09; 0.14; -90.00
95006356.546000; 1.09; 0.13; -90.00
95023257.375000; 1.09; 0.12; -90.00
95037746.193000; 1.09; 0.11; -90.00
95055086.977000; 1.09; 0.09; -90.00
95069706.764000; 1.09; 0.08; -90.00
95086344.559000; 1.09; 0.07; -90.00
95102863.297000; 1.09; 0.05; -90.00
95117699.695000; 1.09; 0.04; -90.00
95134611.567000; 1.09; 0.03; -90.00
95151151.601000; 1.09; 0.01; -90.00
95167290.208000; 1.09; 0.00; -90.00
95183587.289000; 1.09; -0.01; -90.00
95199451.002000; 1.09; -0.02; -90.00
95215533.331000; 1.09; -0.04; -90.00
95230016.644000; 1.09; -0.05; -90.00
95245778.597000; 1.09; -0.06; -90.00
95263129.789000; 1.09; -0.07; -90.00
95280964.289000; 1.09; -0.09; -90.00
95293724.817000; 1.09; -0.10; -90.00
95310265.061000; 1.09; -0.11; -90.00
95326838.614000; 1.09; -0.13; -90.00
95341636.785000; 1.09; -0.14; -90.00
95358154.089000; 1.09; -0.15; -90.00
95374858.893000; 1.09; -0.16; -90.00
95398891.799000; 1.09; -0.18; -90.00
95405727.352000; 1.09; -0.19; -90.00
95421728.541000; 1.09; -0.20; -90.00
95439419.559000; 1.09; -0.22; -90.00
95455081.823000; 1.09; -0.23; -90.00
95469689.036000; 1.09; -0.24; -90.00
95486537.323000; 1.09; -0.25; -90.00
95502526.062000; 1.09; -0.27; -90.00
95517660.469000; 1.09; -0.28; -90.00
95533702.943000; 1.09; -0.29; -90.00
95549680.707000; 1.09; -0.30; -90.00
95566433.137000; 1.09; -0.32; -90.00
95582524.331000; 1.09; -0.33; -90.00
95599130.584000; 1.09; -0.34; -90.00
95615423.212000; 1.09; -0.36; -90.00
95629714.252000; 1.09; -0.37; -90.00
95645677.184000; 1.09; -0.38; -90.00
95662880.662000; 1.09; -0.40; -90.00
95677667.826000; 1.09; -0.41; -90.00
95694871.448000; 1.09; -0.42; -90.00
95709691.041000; 1.09; -0.43; -90.00
95727151.788000; 1.09; -0.45; -90.00
95741713.845000; 1.09; -0.46; -90.00
95758197.209000; 1.09; -0.47; -90.00
95774747.392000; 1.09; -0.48; -90.00
95790602.017000; 1.09; -0.50; -90.00
95807587.747000; 1.09; -0.51; -90.00
95821712.696000; 1.09; -0.52; -90.00
95837667.694000; 1.09; -0.53; -90.00
95853879.313000; 1.09; -0.55; -90.00
95869777.942000; 1.09; -0.56; -90.00
95887487.426000; 1.09; -0.57; -90.01
95901667.147000; 1.09; -0.58; -90.02
95918495.466000; 1.09; -0.59; -90.04
95934896.581000; 1.09; -0.60; -90.05
95950666.814000; 1.09; -0.62; -90.06
95967761.568000; 1.09; -0.63; -90.08
95981665.559000; 1.09; -0.64; -90.09
95997866.445000; 1.09; -0.65; -90.10
96013680.502000; 1.09; -0.66; -90.11
96029909.476000; 1.09; -0.67; -90.13
96045693.709000; 1.09; -0.68; -90.14
96062149.724000; 1.09; -0.69; -90.15
96079327.411000; 1.09; -0.70; -90.17
96093750.444000; 1.09; -0.71; -90.18
96109708.806000; 1.09; -0.72; -90.19
96126491.623000; 1.09; -0.74; -90.20
96141715.076000; 1.09; -0.75; -90.22
96159444.420000; 1.09; -0.76; -90.23
96176018.839000; 1.09; -0.77; -90.24
96189692.294000; 1.09; -0.78; -90.25
96206743.080000; 1.09; -0.79; -90.27
96221668.651000; 1.09; -0.80; -90.28
96237679.869000; 1.09; -0.81; -90.29
96254201.821000; 1.09; -0.82; -90.31
96270722.180000; 1.09; -0.83; -90.32
96285734.326000; 1.09; -0.84; -90.33
96302816.479000; 1.09; -0.86; -90.34
96319959.463000; 1.09; -0.87; -90.36
96333664.570000; 1.09; -0.88; -90.37
96349823.830000; 1.09; -0.89; -90.38
96366036.974000; 1.09; -0.90; -90.39
96382299.322000; 1.09; -0.91; -90.41
96398009.766000; 1.09; -0.92; -90.42
96417870.206000; 1.09; -0.93; -90.43
96429730.002000; 1.09; -0.94; -90.44
96446413.227000; 1.09; -0.95; -90.46
96461710.431000; 1.09; -0.96; -90.47
96478617.929000; 1.09; -0.98; -90.48
96495480.053000; 1.09; -0.99; -90.50
96511162.697000; 1.09; -1.00; -90.51
96527725.879000; 1.09; -1.01; -90.52
96549835.009000; 1.09; -1.02; -90.54
96557800.610000; 1.09; -1.03; -90.55
96574270.858000; 1.09; -1.04; -90.56
96589748.188000; 1.09; -1.05; -90.57
96606027.022000; 1.09; -1.06; -90.58
96621668.296000; 1.09; -1.07; -90.60
96639016.160000; 1.09; -1.08; -90.61
96653659.748000; 1.09; -1.09; -90.62
96674581.809000; 1.09; -1.11; -90.64
96687984.389000; 1.09; -1.12; -90.65
96701858.641000; 1.09; -1.13; -90.66
96717636.098000; 1.09; -1.14; -90.67
96734080.618000; 1.09; -1.15; -90.69
96750707.216000; 1.09; -1.16; -90.70
96765674.685000; 1.09; -1.17; -90.71
96781731.180000; 1.09; -1.18; -90.72
96798582.164000; 1.09; -1.19; -90.74
96815811.216000; 1.09; -1.20; -90.75
96830106.410000; 1.09; -1.21; -90.76
96847210.340000; 1.09; -1.23; -90.77
96861668.460000; 1.09; -1.24; -90.79
96877746.418000; 1.09; -1.24; -90.79
96911551.447000; 1.09; -1.24; -90.79
96914516.980000; 1.09; -1.24; -90.79
96927568.217000; 1.09; -1.24; -90.79
96941745.832000; 1.09; -1.24; -90.79
96959000.822000; 1.09; -1.24; -90.79
96975442.123000; 1.09; -1.24; -90.79
96989721.542000; 1.09; -1.24; -90.79
97005720.036000; 1.09; -1.24; -90.79
97021883.845000; 1.09; -1.24; -90.79
97038650.873000; 1.09; -1.24; -90.79
97055386.912000; 1.09; -1.24; -90.79
97069661.370000; 1.09; -1.24; -90.79
97086500.961000; 1.09; -1.24; -90.79
97103503.598000; 1.09; -1.24; -90.79
97117647.056000; 1.09; -1.24; -90.79
97133666.269000; 1.09; -1.24; -90.79
97151600.385000; 1.09; -1.24; -90.79
97165732.542000; 1.09; -1.24; -90.79
97182127.891000; 1.09; -1.24; -90.79
97198923.406000; 1.09; -1.24; -90.79
97213686.457000; 1.09; -1.24; -90.79
97230545.088000; 1.09; -1.24; -90.79
97246815.183000; 1.09; -1.24; -90.79
97263074.009000; 1.09; -1.24; -90.79
97278995.957000; 1.09; -1.24; -90.79
97293662.622000; 1.09; -1.24; -90.79
97310853.204000; 1.09; -1.24; -90.79
97325764.859000; 1.09; -1.24; -90.79
97341745.503000; 1.09; -1.24; -90.79
97358138.016000; 1.09; -1.24; -90.79
97374739.608000; 1.09; -1.24; -90.79
97389689.493000; 1.09; -1.24; -90.79
97405679.665000; 1.09; -1.24; -90.79
97423730.956000; 1.09; -1.24; -90.79
97437816.443000; 1.09; -1.24; -90.79
97455800.082000; 1.09; -1.24; -90.79
97470843.178000; 1.09; -1.24; -90.79
97487930.220000; 1.09; -1.24; -90.79
97502252.942000; 1.09; -1.24; -90.79
97521964.200000; 1.09; -1.24; -90.79
97536904.832000; 1.09; -1.24; -90.79
97550990.932000; 1.09; -1.24; -90.79
97565848.984000; 1.09; -1.24; -90.79
97582612.553000; 1.09; -1.24; -90.79
97600604.105000; 1.09; -1.24; -90.79
97622664.492000; 1.09; -1.24; -90.79
97629660.486000; 1.09; -1.24; -90.79
97647139.538000; 1.09; -1.24; -90.79
97666577.706000; 1.09; -1.24; -90.79
97679318.277000; 1.09; -1.24; -90.79
97693904.231000; 1.09; -1.24; -90.79
97710810.193000; 1.09; -1.24; -90.79
97728959.418000; 1.09; -1.24; -90.79
97742120.181000; 1.09; -1.24; -90.79
97759176.771000; 1.09; -1.24; -90.79
97773655.564000; 1.09; -1.24; -90.79
97790902.735000; 1.09; -1.24; -90.79
97807387.898000; 1.09; -1.24; -90.79
97821641.358000; 1.09; -1.24; -90.79
97837694.548000; 1.09; -1.24; -90.79
97854053.212000; 1.09; -1.24; -90.79
97870882.298000; 1.09; -1.24; -90.79
97886614.856000; 1.09; -1.24; -90.79
97901689.710000; 1.09; -1.24; -90.79
97918200.330000; 1.09; -1.24; -90.79
97934794.522000; 1.09; -1.24; -90.79
97949767.985000; 1.09; -1.24; -90.79
97967137.592000; 1.09; -1.24; -90.79
97981706.238000; 1.09; -1.24; -90.79
97998665.016000; 1.09; -1.24; -90.79
98013664.490000; 1.09; -1.24; -90.79
98030483.293000; 1.09; -1.24; -90.79
98047001.214000; 1.09; -1.24; -90.79
98061675.664000; 1.09; -1.24; -90.79
98078578.037000; 1.09; -1.24; -90.79
98094868.026000; 1.09; -1.24; -90.79
98109669.433000; 1.09; -1.24; -90.79
98126362.398000; 1.09; -1.24; -90.79
98142157.697000; 1.09; -1.24; -90.79
98158863.343000; 1.09; -1.24; -90.79
98175642.456000; 1.09; -1.24; -90.79
98189831.517000; 1.09; -1.24; -90.79
98206195.679000; 1.09; -1.24; -90.79
98223371.424000; 1.09; -1.24; -90.79
98237660.914000; 1.09; -1.24; -90.79
98254080.191000; 1.09; -1.24; -90.79
98270534.645000; 1.09; -1.24; -90.79
98287650.870000; 1.09; -1.24; -90.79
98301767.315000; 1.09; -1.24; -90.79
98318890.563000; 1.09; -1.24; -90.79
98335282.802000; 1.09; -1.24; -90.79
98349834.016000; 1.09; -1.24; -90.79
98365895.388000; 1.09; -1.24; -90.79
98382558.611000; 1.09; -1.24; -90.79
98397717.628000; 1.09; -1.24; -90.79
98414995.659000; 1.09; -1.24; -90.79
98441315.410000; 1.09; -1.24; -90.79
98447888.976000; 1.09; -1.24; -90.79
98461790.390000; 1.09; -1.24; -90.79
98479823.749000; 1.09; -1.24; -90.79
98493866.524000; 1.09; -1.24; -90.79
98511468.915000; 1.09; -1.24; -90.79
98525803.433000; 1.09; -1.24; -90.79
98541727.041000; 1.09; -1.24; -90.79
98558408.618000; 1.09; -1.24; -90.79
98575845.920000; 1.09; -1.24; -90.79
98589904.275000; 1.09; -1.24; -90.79
98607154.229000; 1.09; -1.24; -90.79
98623465.791000; 1.09; -1.24; -90.79
98637685.579000; 1.09; -1.24; -90.79
98654545.395000; 1.09; -1.24; -90.79
98678007.487000; 1.09; -1.24; -90.79
98687175.017000; 1.09; -1.24; -90.79
98701661.632000; 1.09; -1.24; -90.79
98717653.857000; 1.09; -1.24; -90.79
98733796.898000; 1.09; -1.24; -90.79
98750737.440000; 1.09; -1.24; -90.79
98766660.763000; 1.09; -1.24; -90.79
98783616.297000; 1.09; -1.24; -90.79
98797763.599000; 1.09; -1.24; -90.79
98813730.161000; 1.09; -1.24; -90.79
98831198.344000; 1.09; -1.24; -90.79
98847876.394000; 1.09; -1.24; -90.79
98861719.054000; 1.09; -1.24; -90.79
98878895.393000; 1.09; -1.24; -90.79
98893864.163000; 1.09; -1.24; -90.79
98911198.810000; 1.09; -1.24; -90.79
98925841.381000; 1.09; -1.24; -90.79
98942694.563000; 1.09; -1.24; -90.79
98959379.168000; 1.09; -1.24; -90.79
98975392.318000; 1.09; -1.24; -90.79
98991985.207000; 1.09; -1.24; -90.79
99005844.876000; 1.09; -1.24; -90.79
99022999.614000; 1.09; -1.24; -90.79
99038129.552000; 1.09; -1.24; -90.79
99054766.059000; 1.09; -1.24; -90.79
99071928.726000; 1.09; -1.24; -90.79
99085781.118000; 1.09; -1.24; -90.79
99102945.752000; 1.09; -1.24; -90.79
99119388.136000; 1.09; -1.24; -90.79
99133683.375000; 1.09; -1.24; -90.79
99161591.351000; 1.09; -1.24; -90.79
99171808.108000; 1.09; -1.24; -90.79
99181679.970000; 1.09; -1.24; -90.79
99197965.711000; 1.09; -1.24; -90.79
99215571.815000; 1.09; -1.24; -90.79
99229669.498000; 1.09; -1.24; -90.79
99246484.794000; 1.09; -1.24; -90.79
99261655.065000; 1.09; -1.24; -90.79
99277946.734000; 1.09; -1.24; -90.79
99295495.108000; 1.09; -1.24; -90.79
99309685.402000; 1.09; -1.24; -90.79
99327741.148000; 1.09; -1.24; -90.79
99341665.657000; 1.09; -1.24; -90.79
99357894.709000; 1.09; -1.24; -90.79
99374776.009000; 1.09; -1.24; -90.79
99392051.216000; 1.09; -1.24; -90.79
99406550.109000; 1.09; -1.24; -90.79
99421949.104000; 1.09; -1.24; -90.79
99438078.670000; 1.09; -1.24; -90.79
99458431.426000; 1.09; -1.24; -90.79
99469702.893000; 1.09; -1.24; -90.79
99486050.502000; 1.09; -1.24; -90.79
99503279.845000; 1.09; -1.24; -90.79
99517680.131000; 1.09; -1.24; -90.79
99533952.372000; 1.09; -1.24; -90.79
99550720.846000; 1.09; -1.24; -90.79
99567089.529000; 1.09; -1.24; -90.79
99581660.093000; 1.09; -1.24; -90.79
99598377.229000; 1.09; -1.24; -90.79
99616035.194000; 1.09; -1.24; -90.79
99629892.972000; 1.09; -1.24; -90.79
99646888.581000; 1.09; -1.24; -90.79
99663140.891000; 1.09; -1.24; -90.79
99679641.356000; 1.09; -1.24; -90.79
99693742.428000; 1.09; -1.24; -90.79
99710735.730000; 1.09; -1.24; -90.79
99727105.378000; 1.09; -1.24; -90.79
99743250.651000; 1.09; -1.24; -90.79
99759181.751000; 1.09; -1.24; -90.79
99773637.168000; 1.09; -1.24; -90.79
99789644.176000; 1.09; -1.24; -90.79
99805732.659000; 1.09; -1.24; -90.79
99821753.305000; 1.09; -1.24; -90.79
99839210.291000; 1.09; -1.24; -90.79
